titles,artists,ids,index,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
Stars on 45 Medley,Stars on 45,1gQPqkrPZ1RypZvSYEAygs,1gQPqkrPZ1RypZvSYEAygs,0.647,0.818,1,-6.174,0,0.051,0.155,8.18e-06,0.166,0.908,122.552,audio_features,1gQPqkrPZ1RypZvSYEAygs,spotify:track:1gQPqkrPZ1RypZvSYEAygs,https://api.spotify.com/v1/tracks/1gQPqkrPZ1RypZvSYEAygs,https://api.spotify.com/v1/audio-analysis/1gQPqkrPZ1RypZvSYEAygs,233213,4
Angel of the Morning,Juice Newton,11y8GSP2ASv8S9n0FiiDva,11y8GSP2ASv8S9n0FiiDva,0.452,0.313,8,-9.309,1,0.026,0.433,2.6e-05,0.0772,0.344,75.806,audio_features,11y8GSP2ASv8S9n0FiiDva,spotify:track:11y8GSP2ASv8S9n0FiiDva,https://api.spotify.com/v1/tracks/11y8GSP2ASv8S9n0FiiDva,https://api.spotify.com/v1/audio-analysis/11y8GSP2ASv8S9n0FiiDva,250440,4
Love on the Rocks,Neil Diamond,6XNGIaXv2xljDcxQ99p65f,6XNGIaXv2xljDcxQ99p65f,0.361,0.193,9,-17.126,0,0.0387,0.889,4.4e-05,0.0879,0.164,64.572,audio_features,6XNGIaXv2xljDcxQ99p65f,spotify:track:6XNGIaXv2xljDcxQ99p65f,https://api.spotify.com/v1/tracks/6XNGIaXv2xljDcxQ99p65f,https://api.spotify.com/v1/audio-analysis/6XNGIaXv2xljDcxQ99p65f,217893,4
Every Woman in the World,Air Supply,6OxnToSgslbtjJuNSKSdDQ,6OxnToSgslbtjJuNSKSdDQ,0.393,0.312,9,-16.918,1,0.0366,0.307,0.0,0.134,0.362,156.361,audio_features,6OxnToSgslbtjJuNSKSdDQ,spotify:track:6OxnToSgslbtjJuNSKSdDQ,https://api.spotify.com/v1/tracks/6OxnToSgslbtjJuNSKSdDQ,https://api.spotify.com/v1/audio-analysis/6OxnToSgslbtjJuNSKSdDQ,209600,4
The One That You Love,Air Supply,3FDAd5vW4P7xe1GBNOLyfD,3FDAd5vW4P7xe1GBNOLyfD,0.396,0.479,5,-8.072,1,0.0268,0.728,9.51e-06,0.102,0.184,109.973,audio_features,3FDAd5vW4P7xe1GBNOLyfD,spotify:track:3FDAd5vW4P7xe1GBNOLyfD,https://api.spotify.com/v1/tracks/3FDAd5vW4P7xe1GBNOLyfD,https://api.spotify.com/v1/audio-analysis/3FDAd5vW4P7xe1GBNOLyfD,259000,4
Guilty,Barbra Streisand,60mGckXEG1EzR4VmjYLfEW,60mGckXEG1EzR4VmjYLfEW,0.626,0.425,0,-15.656,1,0.0356,0.231,0.0,0.114,0.952,150.875,audio_features,60mGckXEG1EzR4VmjYLfEW,spotify:track:60mGckXEG1EzR4VmjYLfEW,https://api.spotify.com/v1/tracks/60mGckXEG1EzR4VmjYLfEW,https://api.spotify.com/v1/audio-analysis/60mGckXEG1EzR4VmjYLfEW,264333,4
The Best of Times,Styx,7GRUpcvSQM9HrnC2CjYPG4,7GRUpcvSQM9HrnC2CjYPG4,0.341,0.324,0,-11.864,1,0.025,0.13,1.11e-06,0.134,0.321,78.662,audio_features,7GRUpcvSQM9HrnC2CjYPG4,spotify:track:7GRUpcvSQM9HrnC2CjYPG4,https://api.spotify.com/v1/tracks/7GRUpcvSQM9HrnC2CjYPG4,https://api.spotify.com/v1/audio-analysis/7GRUpcvSQM9HrnC2CjYPG4,257867,4
Elvira,The Oak Ridge Boys,0mG66FLhO0iZ6XCAGdjpax,0mG66FLhO0iZ6XCAGdjpax,0.825,0.285,8,-17.491,1,0.0326,0.188,0.00131,0.0539,0.86,126.946,audio_features,0mG66FLhO0iZ6XCAGdjpax,spotify:track:0mG66FLhO0iZ6XCAGdjpax,https://api.spotify.com/v1/tracks/0mG66FLhO0iZ6XCAGdjpax,https://api.spotify.com/v1/audio-analysis/0mG66FLhO0iZ6XCAGdjpax,225627,4
Take It on the Run,REO Speedwagon,5gys5nzVQIYhgHIfiOJYva,5gys5nzVQIYhgHIfiOJYva,0.371,0.758,7,-5.679,1,0.036,0.0958,0.0,0.116,0.452,77.81,audio_features,5gys5nzVQIYhgHIfiOJYva,spotify:track:5gys5nzVQIYhgHIfiOJYva,https://api.spotify.com/v1/tracks/5gys5nzVQIYhgHIfiOJYva,https://api.spotify.com/v1/audio-analysis/5gys5nzVQIYhgHIfiOJYva,239680,4
(There's) No Gettin' Over Me,Ronnie Milsap,2bRnP6FjtlASGsDtcgRVuI,2bRnP6FjtlASGsDtcgRVuI,0.595,0.447,1,-10.342,0,0.0323,0.627,0.000586,0.3,0.787,200.528,audio_features,2bRnP6FjtlASGsDtcgRVuI,spotify:track:2bRnP6FjtlASGsDtcgRVuI,https://api.spotify.com/v1/tracks/2bRnP6FjtlASGsDtcgRVuI,https://api.spotify.com/v1/audio-analysis/2bRnP6FjtlASGsDtcgRVuI,199680,4
Living Inside Myself,Gino Vannelli,6IAh4MjV3GRkvIHrCbUFWY,6IAh4MjV3GRkvIHrCbUFWY,0.409,0.428,11,-13.195,1,0.0412,0.462,8.22e-05,0.0687,0.04,119.941,audio_features,6IAh4MjV3GRkvIHrCbUFWY,spotify:track:6IAh4MjV3GRkvIHrCbUFWY,https://api.spotify.com/v1/tracks/6IAh4MjV3GRkvIHrCbUFWY,https://api.spotify.com/v1/audio-analysis/6IAh4MjV3GRkvIHrCbUFWY,263227,4
Woman in Love,Barbra Streisand,1pTGc8pwyo6xtgXBKCBcFn,1pTGc8pwyo6xtgXBKCBcFn,0.469,0.278,3,-16.311,0,0.028,0.248,0.000126,0.133,0.331,169.735,audio_features,1pTGc8pwyo6xtgXBKCBcFn,spotify:track:1pTGc8pwyo6xtgXBKCBcFn,https://api.spotify.com/v1/tracks/1pTGc8pwyo6xtgXBKCBcFn,https://api.spotify.com/v1/audio-analysis/1pTGc8pwyo6xtgXBKCBcFn,231840,4
The Boy from New York City,The Manhattan Transfer,4H6EV7soFKhurMK2CFfpmM,4H6EV7soFKhurMK2CFfpmM,0.71,0.633,2,-9.376,1,0.0531,0.457,1.49e-05,0.0967,0.702,151.522,audio_features,4H6EV7soFKhurMK2CFfpmM,spotify:track:4H6EV7soFKhurMK2CFfpmM,https://api.spotify.com/v1/tracks/4H6EV7soFKhurMK2CFfpmM,https://api.spotify.com/v1/audio-analysis/4H6EV7soFKhurMK2CFfpmM,222160,4
Urgent,Foreigner,08onVqQ8YicJ98Ycm1qoLf,08onVqQ8YicJ98Ycm1qoLf,0.855,0.803,4,-5.849,0,0.0316,0.342,0.00732,0.0841,0.962,114.867,audio_features,08onVqQ8YicJ98Ycm1qoLf,spotify:track:08onVqQ8YicJ98Ycm1qoLf,https://api.spotify.com/v1/tracks/08onVqQ8YicJ98Ycm1qoLf,https://api.spotify.com/v1/audio-analysis/08onVqQ8YicJ98Ycm1qoLf,271200,4
Passion,Rod Stewart,0vZCwj0Mq5uS8GwSIYo6Y7,0vZCwj0Mq5uS8GwSIYo6Y7,0.692,0.525,9,-12.691,1,0.0373,0.0212,0.0019,0.0944,0.0879,103.679,audio_features,0vZCwj0Mq5uS8GwSIYo6Y7,spotify:track:0vZCwj0Mq5uS8GwSIYo6Y7,https://api.spotify.com/v1/tracks/0vZCwj0Mq5uS8GwSIYo6Y7,https://api.spotify.com/v1/audio-analysis/0vZCwj0Mq5uS8GwSIYo6Y7,333200,4
Lady (You Bring Me Up),Commodores,5CLozJK4pKWoPpFf2Z1Mye,5CLozJK4pKWoPpFf2Z1Mye,0.892,0.593,0,-9.429,0,0.0405,0.2,0.000339,0.0996,0.867,120.979,audio_features,5CLozJK4pKWoPpFf2Z1Mye,spotify:track:5CLozJK4pKWoPpFf2Z1Mye,https://api.spotify.com/v1/tracks/5CLozJK4pKWoPpFf2Z1Mye,https://api.spotify.com/v1/audio-analysis/5CLozJK4pKWoPpFf2Z1Mye,293227,4
Crying,Don McLean,2gjQdYRk5A17t5pNxQXmuN,2gjQdYRk5A17t5pNxQXmuN,0.302,0.344,0,-11.894,1,0.0277,0.466,1.53e-06,0.184,0.242,140.763,audio_features,2gjQdYRk5A17t5pNxQXmuN,spotify:track:2gjQdYRk5A17t5pNxQXmuN,https://api.spotify.com/v1/tracks/2gjQdYRk5A17t5pNxQXmuN,https://api.spotify.com/v1/audio-analysis/2gjQdYRk5A17t5pNxQXmuN,230560,4
Hearts,Marty Balin,150LOyOS0ISsZ9IcwPf6iT,150LOyOS0ISsZ9IcwPf6iT,0.719,0.551,0,-9.124,1,0.0324,0.529,9.05e-06,0.139,0.829,123.444,audio_features,150LOyOS0ISsZ9IcwPf6iT,spotify:track:150LOyOS0ISsZ9IcwPf6iT,https://api.spotify.com/v1/tracks/150LOyOS0ISsZ9IcwPf6iT,https://api.spotify.com/v1/audio-analysis/150LOyOS0ISsZ9IcwPf6iT,258773,4
It's My Turn,Diana Ross,0Hb2lKzzpKK4VxwER1fF25,0Hb2lKzzpKK4VxwER1fF25,0.355,0.445,8,-10.221,1,0.028,0.401,0.0,0.244,0.357,76.093,audio_features,0Hb2lKzzpKK4VxwER1fF25,spotify:track:0Hb2lKzzpKK4VxwER1fF25,https://api.spotify.com/v1/tracks/0Hb2lKzzpKK4VxwER1fF25,https://api.spotify.com/v1/audio-analysis/0Hb2lKzzpKK4VxwER1fF25,236027,4
You Make My Dreams,Hall & Oates,4o6BgsqLIBViaGVbx5rbRk,4o6BgsqLIBViaGVbx5rbRk,0.751,0.501,5,-12.151,1,0.0551,0.234,0.112,0.0467,0.902,167.057,audio_features,4o6BgsqLIBViaGVbx5rbRk,spotify:track:4o6BgsqLIBViaGVbx5rbRk,https://api.spotify.com/v1/tracks/4o6BgsqLIBViaGVbx5rbRk,https://api.spotify.com/v1/audio-analysis/4o6BgsqLIBViaGVbx5rbRk,190627,4
I Don't Need You,Kenny Rogers,2FOIK633FgeVKWGl4bjSZU,2FOIK633FgeVKWGl4bjSZU,0.501,0.3,1,-14.475,1,0.0328,0.116,1.54e-05,0.219,0.309,135.195,audio_features,2FOIK633FgeVKWGl4bjSZU,spotify:track:2FOIK633FgeVKWGl4bjSZU,https://api.spotify.com/v1/tracks/2FOIK633FgeVKWGl4bjSZU,https://api.spotify.com/v1/audio-analysis/2FOIK633FgeVKWGl4bjSZU,208867,4
How 'Bout Us,Champaign,1jc24HfkDT31GLKlxesuZl,1jc24HfkDT31GLKlxesuZl,0.53,0.519,1,-11.626,1,0.0469,0.514,2.2e-05,0.0751,0.5,73.286,audio_features,1jc24HfkDT31GLKlxesuZl,spotify:track:1jc24HfkDT31GLKlxesuZl,https://api.spotify.com/v1/tracks/1jc24HfkDT31GLKlxesuZl,https://api.spotify.com/v1/audio-analysis/1jc24HfkDT31GLKlxesuZl,273227,4
Hit Me with Your Best Shot,Pat Benatar,0vOkmmJEtjuFZDzrQSFzEE,0vOkmmJEtjuFZDzrQSFzEE,0.741,0.58,4,-9.05,1,0.0304,0.117,3.31e-05,0.212,0.944,127.402,audio_features,0vOkmmJEtjuFZDzrQSFzEE,spotify:track:0vOkmmJEtjuFZDzrQSFzEE,https://api.spotify.com/v1/tracks/0vOkmmJEtjuFZDzrQSFzEE,https://api.spotify.com/v1/audio-analysis/0vOkmmJEtjuFZDzrQSFzEE,171267,4
The Breakup Song (They Don't Write 'Em),The Greg Kihn Band,6YxLVpZdcHHlmQuIyGTy9G,6YxLVpZdcHHlmQuIyGTy9G,0.68,0.455,9,-14.604,0,0.0346,0.057,0.00891,0.193,0.752,145.52,audio_features,6YxLVpZdcHHlmQuIyGTy9G,spotify:track:6YxLVpZdcHHlmQuIyGTy9G,https://api.spotify.com/v1/tracks/6YxLVpZdcHHlmQuIyGTy9G,https://api.spotify.com/v1/audio-analysis/6YxLVpZdcHHlmQuIyGTy9G,177970,4
Time,The Alan Parsons Project,48yJZwYYDZX5GKFND7wDfC,48yJZwYYDZX5GKFND7wDfC,0.338,0.349,5,-12.7,0,0.0264,0.272,0.0677,0.143,0.109,146.827,audio_features,48yJZwYYDZX5GKFND7wDfC,spotify:track:48yJZwYYDZX5GKFND7wDfC,https://api.spotify.com/v1/tracks/48yJZwYYDZX5GKFND7wDfC,https://api.spotify.com/v1/audio-analysis/48yJZwYYDZX5GKFND7wDfC,314640,4
Hungry Heart,Bruce Springsteen,1KsI8NEeAna8ZIdojI3FiT,1KsI8NEeAna8ZIdojI3FiT,0.641,0.894,8,-7.41,1,0.0273,0.0857,0.009,0.157,0.972,109.823,audio_features,1KsI8NEeAna8ZIdojI3FiT,spotify:track:1KsI8NEeAna8ZIdojI3FiT,https://api.spotify.com/v1/tracks/1KsI8NEeAna8ZIdojI3FiT,https://api.spotify.com/v1/audio-analysis/1KsI8NEeAna8ZIdojI3FiT,199453,4
Sweetheart,Franke and the Knockouts,0D2UIFvpE0xb5wEgWrpps2,0D2UIFvpE0xb5wEgWrpps2,0.598,0.848,9,-6.934,1,0.042,0.0151,0.00545,0.0748,0.714,144.562,audio_features,0D2UIFvpE0xb5wEgWrpps2,spotify:track:0D2UIFvpE0xb5wEgWrpps2,https://api.spotify.com/v1/tracks/0D2UIFvpE0xb5wEgWrpps2,https://api.spotify.com/v1/audio-analysis/0D2UIFvpE0xb5wEgWrpps2,251293,3
Somebody's Knockin',Terri Gibbs,4XZzz3KpYL7TSzRmSaIuiE,4XZzz3KpYL7TSzRmSaIuiE,0.699,0.515,11,-10.816,0,0.0299,0.233,2.56e-06,0.0888,0.734,95.044,audio_features,4XZzz3KpYL7TSzRmSaIuiE,spotify:track:4XZzz3KpYL7TSzRmSaIuiE,https://api.spotify.com/v1/tracks/4XZzz3KpYL7TSzRmSaIuiE,https://api.spotify.com/v1/audio-analysis/4XZzz3KpYL7TSzRmSaIuiE,181667,4
More Than I Can Say,Leo Sayer,3RJ81z1sPLeWEFuCfGaCLC,3RJ81z1sPLeWEFuCfGaCLC,0.728,0.511,10,-11.178,1,0.0233,0.198,0.00052,0.322,0.714,96.406,audio_features,3RJ81z1sPLeWEFuCfGaCLC,spotify:track:3RJ81z1sPLeWEFuCfGaCLC,https://api.spotify.com/v1/tracks/3RJ81z1sPLeWEFuCfGaCLC,https://api.spotify.com/v1/audio-analysis/3RJ81z1sPLeWEFuCfGaCLC,220533,4
Together,Tierra,0lwHRyx3Sxl07UoVp2dcUM,0lwHRyx3Sxl07UoVp2dcUM,0.514,0.71,3,-6.004,1,0.0366,0.3,0.0,0.66,0.618,86.558,audio_features,0lwHRyx3Sxl07UoVp2dcUM,spotify:track:0lwHRyx3Sxl07UoVp2dcUM,https://api.spotify.com/v1/tracks/0lwHRyx3Sxl07UoVp2dcUM,https://api.spotify.com/v1/audio-analysis/0lwHRyx3Sxl07UoVp2dcUM,255203,4
Too Much Time on My Hands,Styx,4hWUOIDHda9XOb1zDchftP,4hWUOIDHda9XOb1zDchftP,0.799,0.404,11,-13.597,0,0.0461,0.11,0.0,0.387,0.893,131.012,audio_features,4hWUOIDHda9XOb1zDchftP,spotify:track:4hWUOIDHda9XOb1zDchftP,https://api.spotify.com/v1/tracks/4hWUOIDHda9XOb1zDchftP,https://api.spotify.com/v1/audio-analysis/4hWUOIDHda9XOb1zDchftP,271267,4
What Are We Doin' in Love,Dottie West,6e0L79FUuff6OSzHO2Ixvb,6e0L79FUuff6OSzHO2Ixvb,0.562,0.379,1,-8.785,1,0.0293,0.673,0.0,0.0921,0.306,129.596,audio_features,6e0L79FUuff6OSzHO2Ixvb,spotify:track:6e0L79FUuff6OSzHO2Ixvb,https://api.spotify.com/v1/tracks/6e0L79FUuff6OSzHO2Ixvb,https://api.spotify.com/v1/audio-analysis/6e0L79FUuff6OSzHO2Ixvb,184458,4
Who's Crying Now,Journey,5IK2FtuC0qmHHam9sWFxUI,5IK2FtuC0qmHHam9sWFxUI,0.57,0.554,9,-9.732,0,0.0288,0.0548,0.0,0.139,0.372,122.135,audio_features,5IK2FtuC0qmHHam9sWFxUI,spotify:track:5IK2FtuC0qmHHam9sWFxUI,https://api.spotify.com/v1/tracks/5IK2FtuC0qmHHam9sWFxUI,https://api.spotify.com/v1/audio-analysis/5IK2FtuC0qmHHam9sWFxUI,300147,4
"De Do Do Do, De Da Da Da",The Police,0yJvWbn8xQKiDZ84VN5lQG,0yJvWbn8xQKiDZ84VN5lQG,0.78,0.523,9,-8.884,1,0.051,0.06,0.0629,0.24,0.855,147.86,audio_features,0yJvWbn8xQKiDZ84VN5lQG,spotify:track:0yJvWbn8xQKiDZ84VN5lQG,https://api.spotify.com/v1/tracks/0yJvWbn8xQKiDZ84VN5lQG,https://api.spotify.com/v1/audio-analysis/0yJvWbn8xQKiDZ84VN5lQG,247293,4
This Little Girl,Gary U.S. Bonds,2Go3GgCcMjtZVdLUo2CI63,2Go3GgCcMjtZVdLUo2CI63,0.505,0.898,11,-7.511,1,0.0452,0.0635,0.0,0.28,0.859,145.465,audio_features,2Go3GgCcMjtZVdLUo2CI63,spotify:track:2Go3GgCcMjtZVdLUo2CI63,https://api.spotify.com/v1/tracks/2Go3GgCcMjtZVdLUo2CI63,https://api.spotify.com/v1/audio-analysis/2Go3GgCcMjtZVdLUo2CI63,222707,4
Stop Draggin' My Heart Around,Stevie Nicks,66LhCsc06aTa2Ig7iYPDSP,66LhCsc06aTa2Ig7iYPDSP,0.631,0.597,4,-7.382,0,0.026,0.379,0.00273,0.146,0.665,107.26,audio_features,66LhCsc06aTa2Ig7iYPDSP,spotify:track:66LhCsc06aTa2Ig7iYPDSP,https://api.spotify.com/v1/tracks/66LhCsc06aTa2Ig7iYPDSP,https://api.spotify.com/v1/audio-analysis/66LhCsc06aTa2Ig7iYPDSP,244440,4
Giving It Up for Your Love,Delbert McClinton,5E2EpolcGmcbYpsv0z6jAZ,5E2EpolcGmcbYpsv0z6jAZ,0.76,0.765,0,-9.319,1,0.0352,0.289,7.95e-06,0.233,0.868,107.602,audio_features,5E2EpolcGmcbYpsv0z6jAZ,spotify:track:5E2EpolcGmcbYpsv0z6jAZ,https://api.spotify.com/v1/tracks/5E2EpolcGmcbYpsv0z6jAZ,https://api.spotify.com/v1/audio-analysis/5E2EpolcGmcbYpsv0z6jAZ,226933,4
A Little in Love,Cliff Richard,6IXSfTzUjEsKc9iOvDkIx4,6IXSfTzUjEsKc9iOvDkIx4,0.682,0.674,7,-10.39,1,0.0274,0.0391,0.0,0.307,0.921,117.289,audio_features,6IXSfTzUjEsKc9iOvDkIx4,spotify:track:6IXSfTzUjEsKc9iOvDkIx4,https://api.spotify.com/v1/tracks/6IXSfTzUjEsKc9iOvDkIx4,https://api.spotify.com/v1/audio-analysis/6IXSfTzUjEsKc9iOvDkIx4,219533,4
America,Neil Diamond,5mY04rUWixYG9amFzMJDhI,5mY04rUWixYG9amFzMJDhI,0.548,0.488,0,-14.834,1,0.0318,0.00974,0.000205,0.187,0.269,126.446,audio_features,5mY04rUWixYG9amFzMJDhI,spotify:track:5mY04rUWixYG9amFzMJDhI,https://api.spotify.com/v1/tracks/5mY04rUWixYG9amFzMJDhI,https://api.spotify.com/v1/audio-analysis/5mY04rUWixYG9amFzMJDhI,257600,4
Ain't Even Done with the Night,John Cougar,4z8D58IC56O0JH2B818SkX,4z8D58IC56O0JH2B818SkX,0.791,0.7,11,-6.96,1,0.0297,0.201,0.000312,0.0562,0.8,120.741,audio_features,4z8D58IC56O0JH2B818SkX,spotify:track:4z8D58IC56O0JH2B818SkX,https://api.spotify.com/v1/tracks/4z8D58IC56O0JH2B818SkX,https://api.spotify.com/v1/audio-analysis/4z8D58IC56O0JH2B818SkX,279067,4
Arthur's Theme (Best That You Can Do),Christopher Cross,5fnOrhQ4KgT5irGCjIccGH,5fnOrhQ4KgT5irGCjIccGH,0.526,0.515,9,-11.169,1,0.0389,0.169,0.000816,0.181,0.518,136.543,audio_features,5fnOrhQ4KgT5irGCjIccGH,spotify:track:5fnOrhQ4KgT5irGCjIccGH,https://api.spotify.com/v1/tracks/5fnOrhQ4KgT5irGCjIccGH,https://api.spotify.com/v1/audio-analysis/5fnOrhQ4KgT5irGCjIccGH,234493,4
Another One Bites the Dust,Queen,57JVGBtBLCfHw2muk5416J,57JVGBtBLCfHw2muk5416J,0.933,0.528,5,-6.472,0,0.162,0.112,0.329,0.163,0.756,109.975,audio_features,57JVGBtBLCfHw2muk5416J,spotify:track:57JVGBtBLCfHw2muk5416J,https://api.spotify.com/v1/tracks/57JVGBtBLCfHw2muk5416J,https://api.spotify.com/v1/audio-analysis/57JVGBtBLCfHw2muk5416J,214653,4
Games People Play,The Alan Parsons Project,2gQsUHVFY4tpXc3AFU2mcS,2gQsUHVFY4tpXc3AFU2mcS,0.721,0.69,11,-10.533,0,0.0339,0.189,4.14e-06,0.138,0.684,132.019,audio_features,2gQsUHVFY4tpXc3AFU2mcS,spotify:track:2gQsUHVFY4tpXc3AFU2mcS,https://api.spotify.com/v1/tracks/2gQsUHVFY4tpXc3AFU2mcS,https://api.spotify.com/v1/audio-analysis/2gQsUHVFY4tpXc3AFU2mcS,263107,4
I Can't Stand It,Eric Clapton,4nn8lowQWN8vQBwE7X4Nt2,4nn8lowQWN8vQBwE7X4Nt2,0.845,0.57,9,-12.927,0,0.0377,0.291,0.159,0.0402,0.83,120.3,audio_features,4nn8lowQWN8vQBwE7X4Nt2,spotify:track:4nn8lowQWN8vQBwE7X4Nt2,https://api.spotify.com/v1/tracks/4nn8lowQWN8vQBwE7X4Nt2,https://api.spotify.com/v1/audio-analysis/4nn8lowQWN8vQBwE7X4Nt2,249573,4
While You See a Chance,Steve Winwood,4JAFyW6oZV6DIADeV619QG,4JAFyW6oZV6DIADeV619QG,0.602,0.732,2,-8.29,1,0.0282,0.36,0.000314,0.0755,0.411,129.355,audio_features,4JAFyW6oZV6DIADeV619QG,spotify:track:4JAFyW6oZV6DIADeV619QG,https://api.spotify.com/v1/tracks/4JAFyW6oZV6DIADeV619QG,https://api.spotify.com/v1/audio-analysis/4JAFyW6oZV6DIADeV619QG,312773,4
Master Blaster (Jammin'),Stevie Wonder,5EAgXGJ8Kw5QAfhQkZXYqT,5EAgXGJ8Kw5QAfhQkZXYqT,0.877,0.422,10,-14.933,0,0.0546,0.04,0.000406,0.182,0.97,131.103,audio_features,5EAgXGJ8Kw5QAfhQkZXYqT,spotify:track:5EAgXGJ8Kw5QAfhQkZXYqT,https://api.spotify.com/v1/tracks/5EAgXGJ8Kw5QAfhQkZXYqT,https://api.spotify.com/v1/audio-analysis/5EAgXGJ8Kw5QAfhQkZXYqT,307933,4
Hello Again,Neil Diamond,1h9JJkK1rEqMrkuuU4vRSP,1h9JJkK1rEqMrkuuU4vRSP,0.262,0.212,0,-17.044,1,0.0332,0.415,0.0,0.124,0.0994,122.49,audio_features,1h9JJkK1rEqMrkuuU4vRSP,spotify:track:1h9JJkK1rEqMrkuuU4vRSP,https://api.spotify.com/v1/tracks/1h9JJkK1rEqMrkuuU4vRSP,https://api.spotify.com/v1/audio-analysis/1h9JJkK1rEqMrkuuU4vRSP,243133,4
Don't Stand So Close to Me,The Police,5veJDT0MLsLbhYsx42GXUD,5veJDT0MLsLbhYsx42GXUD,0.799,0.506,2,-9.414,1,0.0606,0.0453,0.00107,0.0365,0.518,140.309,audio_features,5veJDT0MLsLbhYsx42GXUD,spotify:track:5veJDT0MLsLbhYsx42GXUD,https://api.spotify.com/v1/tracks/5veJDT0MLsLbhYsx42GXUD,https://api.spotify.com/v1/audio-analysis/5veJDT0MLsLbhYsx42GXUD,242667,4
Hey Nineteen,Steely Dan,1tjK9HhmpEfk0ijyIKsoUk,1tjK9HhmpEfk0ijyIKsoUk,0.952,0.301,2,-13.936,1,0.0612,0.0126,0.000931,0.0387,0.728,119.629,audio_features,1tjK9HhmpEfk0ijyIKsoUk,spotify:track:1tjK9HhmpEfk0ijyIKsoUk,https://api.spotify.com/v1/tracks/1tjK9HhmpEfk0ijyIKsoUk,https://api.spotify.com/v1/audio-analysis/1tjK9HhmpEfk0ijyIKsoUk,307400,4
I Ain't Gonna Stand for It,Stevie Wonder,6o2NonhsBO71qyrCoPcu1g,6o2NonhsBO71qyrCoPcu1g,0.731,0.434,9,-15.186,1,0.0309,0.000275,0.00889,0.144,0.83,113.587,audio_features,6o2NonhsBO71qyrCoPcu1g,spotify:track:6o2NonhsBO71qyrCoPcu1g,https://api.spotify.com/v1/tracks/6o2NonhsBO71qyrCoPcu1g,https://api.spotify.com/v1/audio-analysis/6o2NonhsBO71qyrCoPcu1g,279000,4
All Those Years Ago,George Harrison,1PntNx4N7Is7ZMIlF8JgxV,1PntNx4N7Is7ZMIlF8JgxV,0.557,0.609,2,-7.038,1,0.0308,0.14,2.92e-05,0.0734,0.514,125.632,audio_features,1PntNx4N7Is7ZMIlF8JgxV,spotify:track:1PntNx4N7Is7ZMIlF8JgxV,https://api.spotify.com/v1/tracks/1PntNx4N7Is7ZMIlF8JgxV,https://api.spotify.com/v1/audio-analysis/1PntNx4N7Is7ZMIlF8JgxV,227320,4
Step By Step,Eddie Rabbitt,49HfSdzgsXmzbZPMZ560Xn,49HfSdzgsXmzbZPMZ560Xn,0.63,0.691,7,-7.563,1,0.0295,0.174,3.1e-06,0.0498,0.655,76.945,audio_features,49HfSdzgsXmzbZPMZ560Xn,spotify:track:49HfSdzgsXmzbZPMZ560Xn,https://api.spotify.com/v1/tracks/49HfSdzgsXmzbZPMZ560Xn,https://api.spotify.com/v1/audio-analysis/49HfSdzgsXmzbZPMZ560Xn,220707,4
The Stroke,Billy Squier,52KvuGmgcgRdrLMXOtda0E,52KvuGmgcgRdrLMXOtda0E,0.67,0.591,7,-6.012,1,0.0646,0.62,0.0,0.373,0.8,91.439,audio_features,52KvuGmgcgRdrLMXOtda0E,spotify:track:52KvuGmgcgRdrLMXOtda0E,https://api.spotify.com/v1/tracks/52KvuGmgcgRdrLMXOtda0E,https://api.spotify.com/v1/audio-analysis/52KvuGmgcgRdrLMXOtda0E,217613,4
Feels So Right,Alabama,3ZQ7bFBquNdzelPHbzwJd6,3ZQ7bFBquNdzelPHbzwJd6,0.546,0.338,10,-13.361,1,0.0233,0.522,0.000436,0.0866,0.346,90.247,audio_features,3ZQ7bFBquNdzelPHbzwJd6,spotify:track:3ZQ7bFBquNdzelPHbzwJd6,https://api.spotify.com/v1/tracks/3ZQ7bFBquNdzelPHbzwJd6,https://api.spotify.com/v1/audio-analysis/3ZQ7bFBquNdzelPHbzwJd6,215787,4
Sweet Baby,Stanley Clarke,38705PDjZZVeWxfTRsTlJr,38705PDjZZVeWxfTRsTlJr,0.622,0.368,4,-14.22,1,0.0594,0.338,0.0,0.23,0.266,72.764,audio_features,38705PDjZZVeWxfTRsTlJr,spotify:track:38705PDjZZVeWxfTRsTlJr,https://api.spotify.com/v1/tracks/38705PDjZZVeWxfTRsTlJr,https://api.spotify.com/v1/audio-analysis/38705PDjZZVeWxfTRsTlJr,227200,4
Same Old Lang Syne,Dan Fogelberg,0juQNDN4EdiuG97rgKywkF,0juQNDN4EdiuG97rgKywkF,0.457,0.355,0,-12.7,1,0.0284,0.792,1.85e-05,0.225,0.291,108.101,audio_features,0juQNDN4EdiuG97rgKywkF,spotify:track:0juQNDN4EdiuG97rgKywkF,https://api.spotify.com/v1/tracks/0juQNDN4EdiuG97rgKywkF,https://api.spotify.com/v1/audio-analysis/0juQNDN4EdiuG97rgKywkF,315733,4
